46,148,1498852997,1498854342
141,134,1498853015,1498853349
46,148,1498853114,1498854349
46,46,1498853398,1498854138
141,14,1498853464,1498854569
141,14,1498853507,1498854556
141,182,1498853701,1498854378
85,85,1498854201,1498855927
85,85,1498854211,1498855931
85,85,1498854797,1498855941
85,85,1498854809,1498855987
147,138,1498854868,1498857183
147,138,1498854910,1498857206
17,148,1498855354,1498855749
108,142,1498856086,1498856847
32,99,1498856949,1498857371
169,165,1498857819,1498858116
34,141,1498858417,1498859389
147,178,1498858647,1498860783
185,184,1498858948,1498859515
97,148,1498858989,1498860114
43,159,1498859431,1498860431
133,180,1498859513,1498860472
184,142,1498859613,1498860802
187,185,1498859692,1498859991
155,170,1498859719,1498861272
97,65,1498859756,1498860295
14,131,1498859820,1498860538
181,111,1498859883,1498860960
103,97,1498860354,1498860563
74,12,1498860771,1498861420
62,108,1498860837,1498861565
67,149,1498860914,1498862079
178,147,1498860973,1498862649
125,62,1498861490,1498863138
142,6,1498861564,1498862331
125,62,1498861572,1498863145
148,97,1498861628,1498864477
67,99,1498861689,1498862524
139,108,1498861696,1498862213
143,97,1498861721,1498862423
11,46,1498861743,1498862455
83,97,1498861801,1498862162
16,148,1498861935,1498862855
64,97,1498861968,1498862269
184,148,1498862179,1498862615
116,62,1498862222,1498862850
140,164,1498862254,1498863437
152,125,1498862568,1498864114
163,169,1498862615,1498863733
124,7,1498862635,1498863235
181,190,1498862681,1498863312
5,12,1498862685,1498864080
148,166,1498862831,1498863235
6,45,1498862880,1498863654
99,67,1498862944,1498863528
165,169,1498863036,1498863352
156,143,1498863180,1498863335
54,42,1498863432,1498864181
190,139,1498863479,1498864392
165,46,1498863497,1498863857
166,166,1498863552,1498866499
113,12,1498863742,1498864418
148,148,1498863805,1498885563
113,12,1498863878,1498864706
85,75,1498863975,1498864361
85,38,1498864100,1498865776
185,185,1498864119,1498866007
97,97,1498864175,1498866417
174,171,1498864217,1498865353
4,135,1498864299,1498865383
162,92,1498864350,1498865764
16,66,1498864358,1498865609
62,66,1498864629,1498865001
85,85,1498864912,1498866201
108,115,1498865112,1498865877
141,143,1498865148,1498865347
169,140,1498865290,1498865553
100,41,1498865504,1498867144
149,105,1498865512,1498865972
46,165,1498865603,1498865923
10,131,1498865701,1498866224
146,154,1498865825,1498866731
38,85,1498865871,1498866425
97,134,1498865924,1498866903
147,154,1498865979,1498866276
170,136,1498865991,1498866493
83,109,1498866015,1498866577
41,106,1498866066,1498878372
46,138,1498866133,1498866331
83,12,1498866210,1498866698
113,101,1498866270,1498867625
20,46,1498866356,1498867331
6,4,1498866387,1498867345
6,4,1498866390,1498867346
92,148,1498866396,1498867374
7,5,1498866468,1498867114
35,68,1498866558,1498870011
145,145,1498866603,1498866671
125,135,1498866659,1498868147
166,148,1498866681,1498867050
145,97,1498866712,1498867908
67,107,1498866722,1498867170
136,138,1498866724,1498867057
8,8,1498866764,1498871587
108,46,1498866810,1498869429
74,12,1498866843,1498868153
108,46,1498866867,1498869426
43,66,1498866885,1498867518
154,184,1498866886,1498867653
189,158,1498866888,1498867273
20,142,1498866899,1498868141
145,153,1498866924,1498867415
142,80,1498866998,1498868287
98,19,1498867007,1498869413
116,32,1498867054,1498867424
12,135,1498867086,1498868231
143,169,1498867112,1498867397
139,100,1498867121,1498868010
66,100,1498867128,1498868436
64,62,1498867218,1498867496
64,91,1498867268,1498868004
157,148,1498867310,1498868203
39,20,1498867329,1498867627
141,101,1498867337,1498868471
98,112,1498867347,1498874800
46,41,1498867444,1498867872
54,65,1498867507,1498868735
139,141,1498867516,1498867715
21,21,1498867610,1498880065
170,136,1498867627,1498868053
21,21,1498867631,1498880085
139,43,1498867713,1498869130
190,181,1498867909,1498868489
17,172,1498867937,1498870913
148,16,1498867944,1498869062
17,172,1498867952,1498870891
15,68,1498868021,1498870011
127,123,1498868066,1498868381
175,108,1498868073,1498869337
72,73,1498868130,1498868605
142,148,1498868133,1498869663
156,165,1498868159,1498868725
145,138,1498868173,1498868780
151,151,1498868214,1498868837
41,68,1498868223,1498868547
109,109,1498868273,1498870037
141,165,1498868285,1498868622
74,82,1498868288,1498868684
135,144,1498868331,1498869158
49,131,1498868337,1498868911
20,46,1498868517,1498869796
102,108,1498868572,1498869042
156,142,1498868580,1498868939
102,108,1498868589,1498869039
182,182,1498868591,1498870354
182,182,1498868604,1498870297
183,165,1498868639,1498869523
32,99,1498868724,1498869728
32,99,1498868736,1498869849
14,16,1498868803,1498869251
74,92,1498868813,1498869764
32,99,1498868827,1498869861
32,99,1498868849,1498869868
32,99,1498868862,1498869724
142,142,1498868887,1498868978
60,12,1498868901,1498869542
60,12,1498868914,1498869543
145,10,1498868950,1498869582
51,67,1498869033,1498869915
61,109,1498869037,1498870024
16,128,1498869043,1498869360
86,62,1498869051,1498870106
76,100,1498869119,1498870250
36,11,1498869216,1498870055
142,152,1498869237,1498869630
159,142,1498869275,1498869439
64,11,1498869316,1498869538
123,123,1498869384,1498870306
46,138,1498869388,1498869652
41,60,1498869418,1498870707
16,7,1498869439,1498869979
170,140,1498869443,1498869919
102,102,1498869442,1498870188
19,98,1498869485,1498870465
170,138,1498869494,1498869801
66,105,1498869504,1498869958
108,152,1498869509,1498871155
93,166,1498869521,1498870680
46,138,1498869612,1498869929
60,108,1498869616,1498870063
46,46,1498869686,1498871978
164,142,1498869690,1498871002
142,20,1498869742,1498871172
164,166,1498869752,1498870866
148,46,1498869769,1498870627
140,148,1498869783,1498870373
102,144,1498869793,1498871585
101,39,1498869802,1498870086
101,39,1498869811,1498870103
46,159,1498869847,1498870569
36,97,1498869848,1498870224
142,135,1498869871,1498870238
107,103,1498869878,1498872074
99,116,1498869883,1498873010
48,105,1498869933,1498870270
141,141,1498869938,1498871447
99,116,1498869977,1498873010
99,116,1498869983,1498873025
85,81,1498869999,1498871639
99,116,1498870004,1498873013
46,68,1498870020,1498871017
99,116,1498870027,1498873029
128,16,1498870044,1498870402
74,11,1498870188,1498870824
33,41,1498870202,1498870744
66,99,1498870239,1498870828
67,108,1498870364,1498871340
170,165,1498870370,1498870678
135,152,1498870371,1498871320
168,152,1498870393,1498870913
144,137,1498870412,1498871282
155,185,1498870453,1498870613
123,127,1498870479,1498870688
140,140,1498870483,1498870549
142,137,1498870534,1498870795
140,109,1498870560,1498871530
64,60,1498870572,1498870965
168,138,1498870596,1498870800
152,156,1498870607,1498871307
94,111,1498870634,1498870954
91,36,1498870653,1498871587
14,16,1498870692,1498870961
102,113,1498870696,1498871162
94,152,1498870697,1498871829
4,148,1498870708,1498871448
156,168,1498870731,1498871173
35,83,1498870751,1498871410
142,181,1498870757,1498871246
138,143,1498870775,1498871184
166,138,1498870791,1498871805
150,182,1498870791,1498871180
49,46,1498870833,1498871246
49,46,1498870842,1498871240
46,46,1498870900,1498871901
166,142,1498870942,1498873842
4,148,1498870998,1498871643
172,17,1498871001,1498873983
111,12,1498871047,1498871242
66,20,1498871052,1498871868
172,67,1498871067,1498872501
140,4,1498871068,1498872031
85,35,1498871086,1498871824
36,15,1498871098,1498872121
172,17,1498871122,1498874003
48,138,1498871151,1498871577
7,142,1498871160,1498872032
85,86,1498871195,1498871472
94,54,1498871255,1498871686
155,185,1498871303,1498871519
140,109,1498871354,1498873816
43,12,1498871373,1498872249
99,108,1498871428,1498871720
168,109,1498871494,1498873809
182,181,1498871561,1498873052
111,104,1498871561,1498871969
111,12,1498871568,1498872044
36,60,1498871593,1498872071
109,83,1498871613,1498872057
92,108,1498871638,1498872947
170,159,1498871650,1498872479
141,13,1498871657,1498872324
45,145,1498871663,1498872387
85,38,1498871674,1498872395
143,148,1498871677,1498871979
85,38,1498871677,1498872414
109,109,1498871682,1498873807
82,74,1498871716,1498872152
167,141,1498871738,1498872199
39,102,1498871739,1498871995
108,138,1498871749,1498872203
42,138,1498871751,1498873280
180,142,1498871761,1498872474
98,75,1498871768,1498872873
42,138,1498871769,1498873300
175,14,1498871769,1498873451
38,68,1498871821,1498873207
170,106,1498871825,1498873277
139,144,1498871876,1498872295
138,172,1498871966,1498872672
60,12,1498871976,1498872565
75,12,1498871974,1498872760
174,129,1498871976,1498872935
20,35,1498872034,1498873184
189,185,1498872050,1498872247
135,138,1498872054,1498872510
170,138,1498872109,1498872397
97,138,1498872134,1498873831
97,138,1498872136,1498873832
61,49,1498872137,1498872650
64,61,1498872140,1498872548
170,135,1498872142,1498872672
83,94,1498872148,1498872448
170,135,1498872166,1498872683
151,172,1498872190,1498873008
151,172,1498872207,1498872999
105,109,1498872215,1498873909
89,112,1498872293,1498873136
50,45,1498872335,1498872797
39,15,1498872350,1498872996
161,32,1498872355,1498873867
39,15,1498872371,1498872991
46,116,1498872435,1498874310
64,148,1498872436,1498873691
108,101,1498872461,1498872866
60,106,1498872488,1498872870
46,116,1498872496,1498874284
111,103,1498872490,1498872868
66,100,1498872518,1498873227
139,136,1498872520,1498872947
139,142,1498872524,1498872828
158,164,1498872566,1498872848
138,131,1498872581,1498873786
113,112,1498872588,1498872759
46,116,1498872593,1498874309
14,41,1498872613,1498873317
38,163,1498872623,1498874789
16,34,1498872629,1498874569
11,39,1498872646,1498873495
64,164,1498872687,1498874377
16,34,1498872673,1498874558
113,112,1498872706,1498872854
172,99,1498872756,1498874351
183,117,1498872758,1498874019
89,94,1498872757,1498873891
183,117,1498872759,1498874011
128,34,1498872769,1498873222
89,94,1498872769,1498873885
161,108,1498872799,1498873029
109,83,1498872801,1498873233
164,162,1498872815,1498873110
5,128,1498872825,1498873308
14,93,1498872824,1498873596
103,138,1498872862,1498874208
184,141,1498872881,1498873312
168,48,1498872893,1498873356
65,106,1498872897,1498874561
91,163,1498872962,1498874795
102,12,1498872962,1498873888
170,137,1498872981,1498873256
113,82,1498872987,1498873816
181,185,1498873010,1498873854
41,42,1498873019,1498873717
134,135,1498873059,1498873329
17,147,1498873073,1498873435
103,138,1498873080,1498874234
167,99,1498873100,1498874508
152,136,1498873106,1498873914
116,98,1498873131,1498874271
116,98,1498873135,1498874240
16,153,1498873144,1498874161
138,147,1498873148,1498874182
145,140,1498873150,1498873538
141,167,1498873152,1498873802
68,98,1498873154,1498874840
129,33,1498873157,1498874452
116,98,1498873176,1498874242
116,98,1498873177,1498874245
12,6,1498873179,1498874460
68,98,1498873205,1498874846
5,135,1498873206,1498874867
116,98,1498873212,1498874242
5,135,1498873225,1498874874
46,108,1498873241,1498874459
161,108,1498873286,1498873641
152,177,1498873287,1498873967
35,91,1498873289,1498874391
16,99,1498873290,1498874485
144,139,1498873296,1498874104
156,62,1498873311,1498874416
89,102,1498873349,1498874448
15,113,1498873356,1498874538
159,148,1498873358,1498874040
15,113,1498873363,1498874544
191,137,1498873366,1498877046
170,148,1498873399,1498874800
68,41,1498873403,1498873761
168,108,1498873414,1498873936
130,130,1498873426,1498878638
170,148,1498873426,1498874805
4,147,1498873437,1498875138
160,130,1498873484,1498875170
68,99,1498873522,1498881627
68,99,1498873552,1498881618
20,175,1498873573,1498874372
60,64,1498873596,1498873978
136,68,1498873608,1498874910
148,144,1498873616,1498873946
69,94,1498873634,1498874078
83,116,1498873639,1498873999
136,68,1498873667,1498874903
144,139,1498873674,1498874018
11,60,1498873693,1498873926
48,67,1498873735,1498873854
81,110,1498873752,1498874413
94,61,1498873776,1498874664
129,17,1498873809,1498875569
42,36,1498873810,1498874082
137,133,1498873818,1498874357
129,17,1498873828,1498875619
11,97,1498873834,1498874205
108,60,1498873848,1498874506
170,175,1498873884,1498874459
32,105,1498873893,1498875118
7,128,1498873898,1498874330
177,143,1498873906,1498874157
108,161,1498873907,1498874326
167,144,1498873918,1498882435
109,100,1498873919,1498880789
181,183,1498873937,1498874415
181,183,1498873938,1498874408
142,164,1498873949,1498875262
170,97,1498873949,1498875314
109,65,1498873980,1498876205
109,100,1498873980,1498880785
180,148,1498874004,1498874689
60,12,1498874025,1498874415
36,41,1498874027,1498874524
32,108,1498874063,1498874921
82,38,1498874067,1498874344
20,99,1498874082,1498874711
45,34,1498874086,1498874464
148,63,1498874104,1498875609
124,66,1498874118,1498875300
110,109,1498874130,1498877524
166,151,1498874150,1498874415
12,39,1498874152,1498874467
147,36,1498874160,1498875424
159,46,1498873774,1498874451
4,65,1498874174,1498875258
32,32,1498874185,1498877676
32,32,1498874202,1498877674
183,138,1498874213,1498874918
137,92,1498874231,1498874947
71,61,1498874230,1498874929
66,104,1498874242,1498874838
167,105,1498874264,1498875542
123,61,1498874320,1498874936
138,148,1498874351,1498875209
138,148,1498874364,1498875211
136,165,1498874375,1498874479
151,154,1498874383,1498874780
55,142,1498874387,1498875984
129,4,1498874388,1498875589
117,63,1498874417,1498875843
129,4,1498874469,1498875617
61,42,1498874496,1498874816
123,48,1498874498,1498876099
83,109,1498874521,1498875096
60,181,1498874535,1498875912
123,48,1498874543,1498876110
50,50,1498874575,1498875730
135,159,1498874583,1498875784
42,7,1498874589,1498875091
91,70,1498874592,1498875295
97,85,1498874593,1498879384
43,45,1498874606,1498875075
99,111,1498874609,1498875084
81,73,1498874636,1498877794
36,128,1498874641,1498876123
174,174,1498874651,1498875892
174,174,1498874655,1498875897
81,73,1498874657,1498877782
34,46,1498874658,1498875398
81,73,1498874666,1498877793
86,83,1498874673,1498875202
189,185,1498874679,1498875420
155,185,1498874692,1498874886
108,175,1498874696,1498875273
145,173,1498874698,1498875816
155,185,1498874705,1498874895
36,62,1498874710,1498875141
138,42,1498874710,1498875348
138,42,1498874716,1498875341
139,136,1498874730,1498875111
138,143,1498874739,1498875993
98,92,1498874780,1498875247
92,102,1498874788,1498875903
14,13,1498874796,1498875552
9,168,1498874832,1498875496
86,12,1498874897,1498875398
147,140,1498874901,1498875410
108,20,1498874907,1498875205
163,151,1498874965,1498876509
35,99,1498874965,1498875843
163,151,1498874966,1498876501
108,68,1498874975,1498875414
168,165,1498874979,1498875252
141,142,1498874981,1498875355
142,158,1498875019,1498875908
150,184,1498875050,1498875519
148,50,1498875095,1498878469
69,60,1498875128,1498875511
158,189,1498875128,1498875732
109,140,1498875186,1498876141
85,83,1498875230,1498875952
85,83,1498875240,1498875966
188,183,1498875245,1498876189
10,118,1498875248,1498875806
72,89,1498875250,1498877902
72,89,1498875264,1498877893
185,155,1498875289,1498878194
109,104,1498875303,1498877303
98,107,1498875329,1498875877
130,127,1498875329,1498876424
170,142,1498875330,1498876087
61,33,1498875332,1498875524
126,66,1498875340,1498876740
168,147,1498875346,1498876601
168,147,1498875351,1498876604
92,184,1498875353,1498876445
126,66,1498875412,1498876721
183,39,1498875416,1498877445
70,99,1498875418,1498876309
183,39,1498875435,1498877448
103,50,1498875475,1498876858
145,146,1498875478,1498875904
152,174,1498875509,1498875811
142,139,1498875515,1498875852
103,50,1498875541,1498876907
138,175,1498875567,1498875972
99,108,1498875571,1498876037
155,158,1498875586,1498876368
103,50,1498875590,1498876910
138,68,1498875598,1498876220
162,164,1498875612,1498875938
47,33,1498875685,1498875965
145,143,1498875696,1498875977
165,142,1498875732,1498876146
155,158,1498875733,1498876384
74,83,1498875779,1498876456
97,32,1498875790,1498876009
92,96,1498875797,1498876034
156,138,1498875798,1498876595
190,68,1498875805,1498878030
167,150,1498875809,1498876071
156,138,1498875829,1498876618
165,106,1498875829,1498876568
156,138,1498875834,1498876604
140,138,1498875834,1498876046
54,33,1498875859,1498876028
135,142,1498875866,1498876336
6,118,1498875878,1498881258
50,131,1498875908,1498877559
45,115,1498875912,1498877426
6,118,1498875916,1498881253
190,68,1498875920,1498878049
12,110,1498875935,1498876142
114,136,1498875953,1498877178
64,42,1498875994,1498876475
165,168,1498876004,1498876377
184,184,1498876005,1498876637
165,168,1498876006,1498876377
68,14,1498876013,1498877016
164,108,1498876032,1498877840
6,118,1498876036,1498881252
165,138,1498876046,1498877575
64,106,1498876062,1498877009
127,41,1498876065,1498876730
141,173,1498876071,1498877253
181,147,1498876075,1498877742
182,32,1498876076,1498881476
41,41,1498876076,1498876622
154,154,1498876110,1498876560
168,142,1498876117,1498876264
32,166,1498876119,1498877734
4,183,1498876124,1498877574
32,166,1498876135,1498877754
6,148,1498876146,1498878313
113,32,1498876164,1498877285
6,148,1498876184,1498878336
48,99,1498876192,1498876875
138,181,1498876193,1498877244
12,75,1498876215,1498876885
139,183,1498876220,1498877674
48,99,1498876220,1498876886
142,151,1498876245,1498876671
183,137,1498876255,1498877462
105,66,1498876279,1498876865
45,4,1498876328,1498877085
131,161,1498876385,1498878075
107,97,1498876386,1498877098
139,134,1498876394,1498876649
99,63,1498876410,1498877728
13,5,1498876416,1498877662
13,5,1498876427,1498877642
72,81,1498876467,1498879514
72,81,1498876476,1498879516
134,102,1498876481,1498877790
41,111,1498876487,1498877457
108,32,1498876431,1498877050
33,84,1498876487,1498878360
134,102,1498876491,1498877788
184,162,1498876509,1498876993
141,107,1498876515,1498878208
64,50,1498876550,1498876895
180,35,1498876553,1498877998
108,20,1498876560,1498876784
99,166,1498876582,1498878983
14,138,1498876592,1498877393
47,54,1498876632,1498877467
142,168,1498876645,1498876818
147,63,1498876648,1498878212
151,178,1498876661,1498877441
152,152,1498876661,1498876952
49,42,1498876666,1498877010
158,155,1498876671,1498877040
152,152,1498876677,1498876959
99,148,1498876718,1498883209
99,148,1498876719,1498883212
152,152,1498876721,1498876940
99,166,1498876724,1498878985
148,138,1498876739,1498877937
148,138,1498876743,1498877983
185,190,1498876753,1498877164
105,91,1498876770,1498878430
89,85,1498876789,1498877986
143,138,1498876793,1498892107
143,109,1498876807,1498883460
34,94,1498876840,1498877718
168,134,1498876880,1498877184
92,46,1498876895,1498878017
96,70,1498876897,1498877100
185,155,1498876900,1498877123
12,98,1498876905,1498877429
142,141,1498876917,1498877364
6,14,1498876926,1498877364
102,113,1498876954,1498877173
189,153,1498876959,1498877782
138,46,1498876963,1498877213
143,14,1498876970,1498878355
99,166,1498877008,1498879278
99,166,1498877010,1498879279
48,175,1498877010,1498877989
50,50,1498877034,1498878543
97,102,1498877054,1498878050
99,184,1498877066,1498880902
50,50,1498877076,1498878829
99,184,1498877081,1498880916
35,85,1498877080,1498877838
50,50,1498877104,1498878557
48,32,1498877166,1498877347
167,154,1498877185,1498877489
155,158,1498877186,1498877665
143,140,1498877215,1498877564
97,97,1498877220,1498877441
190,185,1498877262,1498878171
110,96,1498877274,1498878901
153,14,1498877276,1498878375
93,119,1498877297,1498878121
33,5,1498877322,1498878260
116,36,1498877342,1498878001
113,15,1498877368,1498878684
113,15,1498877368,1498878695
191,148,1498877376,1498882212
191,148,1498877405,1498882218
116,135,1498877436,1498879264
159,42,1498877467,1498878385
116,135,1498877488,1498879262
182,148,1498877497,1498878039
116,135,1498877510,1498879259
106,60,1498877525,1498877959
135,170,1498877549,1498878327
185,12,1498877552,1498880991
135,170,1498877556,1498878313
185,12,1498877558,1498880992
97,46,1498877572,1498879912
97,46,1498877581,1498879902
66,20,1498877587,1498878875
142,144,1498877602,1498877978
48,43,1498877624,1498878315
7,109,1498877627,1498879375
144,142,1498877630,1498877973
60,116,1498877635,1498878001
100,100,1498877639,1498883569
142,174,1498877645,1498878023
141,141,1498877657,1498878952
76,71,1498877659,1498878030
100,100,1498877662,1498883590
131,129,1498877666,1498879404
126,33,1498877665,1498878215
96,106,1498877672,1498878284
100,100,1498877674,1498883552
184,101,1498877681,1498879219
136,149,1498877689,1498878070
7,109,1498877691,1498879355
174,157,1498877735,1498878211
96,96,1498877737,1498878837
174,157,1498877746,1498878204
5,129,1498877763,1498879795
158,171,1498877763,1498878717
68,106,1498877773,1498879072
46,134,1498877783,1498878441
12,100,1498877783,1498877985
158,171,1498877790,1498878705
34,166,1498877799,1498878898
44,44,1498877800,1498878064
16,109,1498877827,1498879399
154,147,1498877831,1498878188
112,35,1498877867,1498878984
165,166,1498877867,1498879580
185,155,1498877868,1498878048
185,155,1498877874,1498878039
165,166,1498877877,1498879572
63,135,1498877892,1498878599
5,129,1498877898,1498879799
111,107,1498877914,1498878133
34,7,1498877921,1498878028
174,136,1498877958,1498878437
18,113,1498878003,1498878455
36,99,1498878006,1498878787
36,99,1498878020,1498878824
154,147,1498878054,1498878866
11,103,1498878064,1498878670
133,165,1498878089,1498879206
152,134,1498878096,1498879054
152,134,1498878103,1498879066
180,182,1498878110,1498878412
154,148,1498878114,1498878711
46,103,1498878114,1498879199
152,134,1498878123,1498879047
35,91,1498878139,1498878623
16,37,1498878144,1498879139
138,165,1498878153,1498879509
154,147,1498878155,1498878871
32,99,1498878168,1498878855
32,99,1498878210,1498878857
119,14,1498878225,1498879075
44,91,1498878233,1498878725
66,36,1498878242,1498878515
139,102,1498878250,1498880958
184,184,1498878264,1498879624
130,37,1498878291,1498879349
12,102,1498878291,1498878794
70,12,1498878295,1498878479
94,67,1498878301,1498878764
100,46,1498878307,1498880063
102,38,1498878320,1498879170
111,111,1498878379,1498886063
46,34,1498878389,1498879124
139,102,1498878391,1498880970
152,138,1498878413,1498880909
139,102,1498878427,1498880973
166,108,1498878451,1498880021
44,91,1498878476,1498878727
131,104,1498878496,1498880265
128,7,1498878513,1498878999
140,140,1498878530,1498879085
166,152,1498878539,1498879158
174,168,1498878559,1498878829
134,144,1498878579,1498879106
165,138,1498878588,1498879511
116,102,1498878592,1498879259
165,156,1498878607,1498879202
155,185,1498878667,1498878826
110,96,1498878690,1498879756
42,5,1498878718,1498879609
13,147,1498878724,1498879280
92,13,1498878741,1498880256
83,66,1498878786,1498879136
36,142,1498878791,1498879303
126,125,1498878805,1498879891
126,123,1498878814,1498879149
140,138,1498878819,1498879356
166,168,1498878829,1498879460
171,140,1498878843,1498879850
129,168,1498878846,1498880021
126,125,1498878868,1498879860
42,63,1498878889,1498879294
171,140,1498878893,1498879850
110,35,1498878913,1498879361
55,126,1498878965,1498879253
102,104,1498878980,1498879214
103,113,1498878982,1498879999
166,147,1498878990,1498879575
35,78,1498878996,1498879776
40,149,1498879060,1498879901
43,118,1498879062,1498888453
68,99,1498879110,1498879680
68,99,1498879115,1498879679
46,32,1498879132,1498879416
6,12,1498879133,1498880322
83,86,1498879132,1498879886
68,41,1498879137,1498879590
160,143,1498879146,1498879976
10,40,1498879152,1498879348
105,39,1498879175,1498881225
67,110,1498879191,1498880361
40,40,1498879196,1498879266
126,61,1498879205,1498879566
83,89,1498879208,1498880360
91,81,1498879262,1498880756
158,181,1498879265,1498879841
142,139,1498879268,1498879685
32,41,1498879267,1498880616
32,41,1498879277,1498880605
130,128,1498879279,1498879564
39,107,1498879281,1498879565
94,138,1498879293,1498880115
67,67,1498879326,1498887974
99,35,1498879331,1498882210
67,67,1498879332,1498887970
138,108,1498879336,1498880827
99,35,1498879341,1498882213
185,155,1498879342,1498879518
138,108,1498879355,1498880872
166,153,1498879359,1498879867
91,81,1498879368,1498880758
138,108,1498879378,1498880870
92,102,1498879386,1498879670
138,108,1498879402,1498880847
46,142,1498879427,1498879912
63,63,1498879431,1498879816
103,35,1498879448,1498898124
184,138,1498879456,1498880718
135,153,1498879457,1498881135
135,153,1498879458,1498881146
133,63,1498879471,1498881257
109,83,1498879485,1498880140
41,97,1498879486,1498880055
135,153,1498879489,1498881100
134,152,1498879503,1498880454
166,148,1498879531,1498880540
16,60,1498879550,1498880718
12,106,1498879551,1498880754
135,80,1498879571,1498881087
129,36,1498879575,1498880874
105,35,1498879580,1498880482
12,106,1498879586,1498880730
186,185,1498879591,1498879789
